keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
communication improved	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
increased reliability	0.0000000000	0.0	0.0026648631046	0.0	0.0	False
reliability kinds	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
asymmetric multiprocessing	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
multiprocessing distributed	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
distributed memory	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
shared memory	0.3684210526	0.0	0.00444491418933	3.99446749654	2.0	False
memory programming	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
programming models	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
variable parallel	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
parallel computing	0.0000000000	0.0	0.0026648631046	0.0	0.0	False
systems principles	0.4516129032	0.0	0.00855290293489	3.99308437068	3.0	False
climate modeling	0.0000000000	0.0	0.00342116117395	0.0	2.0	False
earthquake simulations	0.0000000000	0.0	0.00342116117395	0.0	2.0	False
genome analysis	0.0000000000	0.0	0.00342116117395	0.0	2.0	False
protein folding	0.0000000000	0.0	0.00342116117395	0.0	2.0	False
nuclear fusion	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
fusion research	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
connection machine	0.0000000000	0.0	0.00342116117395	0.0	2.0	False
ibm blue	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
blue gene	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
systems distribute	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
distribute computation	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
communication lines	0.0000000000	0.0	0.00222245709467	0.0	2.0	False
architectures advantages	0.0000000000	0.0	0.00342116117395	0.0	2.0	False
resource sharing	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
sharing computation	0.0000000000	0.0	0.0026648631046	0.0	0.0	False
computation speed-up	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
speed-up reliability	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
reliability communication	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
e.g email	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
email applications	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
digital libraries	0.0000000000	0.0	0.00342116117395	0.0	2.0	False
digital multimedia	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
multimedia hardware	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
distributed computing	0.0000000000	0.0	0.0026648631046	0.0	0.0	False
globus grid	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
computing toolkit	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
toolkit cloud	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
cloud computing	0.0000000000	0.0	0.0026648631046	0.0	0.0	False
computing offerings	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
offerings planetlab	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
planetlab gnutella	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
gnutella p2p	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
p2p network	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
network principles	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
systems correct	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
correct system	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
system function	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
function depends	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
loops sensors	0.0000000000	0.0	0.00342116117395	0.0	2.0	False
systems failure	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
secondary storage	0.0000000000	0.0	0.0011522669659	0.0	0.0	False
soft real-time	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
virtual reality	0.0000000000	0.0	0.0026648631046	0.0	0.0	False
reality principles	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
principles	0.8169464428	0.0	0.0455603704406	0.0	0.0	False
operating	0.4677262407	0.0	0.0217295924327	0.0	0.0	False
systems	0.3990498812	0.0	0.047483183464	0.0	0.0	False
lecture	0.7074468085	0.0	0.0345341480322	0.0	0.0	False
ics	0.3414634146	0.0	0.00684232234791	0.0	0.0	False
introduction	0.5250000000	0.0	0.0023045339318	0.0	0.0	False
overview	0.0000000000	0.0	0.000511876507688	0.0	0.0	False
mwf	0.3684210526	0.0	0.00342116117395	0.0	0.0	False
a.m	0.2800000000	0.0	0.00513174176093	0.0	0.0	False
prof	0.2800000000	0.0	0.003333685642	0.0	0.0	False
nalini	0.2258064516	0.0	0.00342116117395	0.0	0.0	False
venkatasubramanian	0.3684210526	0.0	0.00513174176093	0.0	0.0	False
ics.uci.edu	0.2800000000	0.0	0.0	0.0	0.0	False
slides	0.3414634146	0.0	0.0023045339318	0.0	0.0	False
content	0.0000000000	0.0	0.00064898203321	0.0	0.0	False
adapted	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
silberschatz	0.3684210526	0.0	0.003333685642	0.0	0.0	False
textbook	0.3684210526	0.0	0.0026648631046	0.0	0.0	False
authors	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
john	0.3465346535	0.0	0.00555614273666	0.0	0.0	False
kubiatowicz	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
berkeley	0.6363636364	0.0	0.00399729465691	0.0	0.0	False
ousterhout	0.3414634146	0.0	0.00513174176093	0.0	0.0	False
stanford	0.0000000000	0.0	0.0	0.0	0.0	False
venkat	0.3684210526	0.0	0.00513174176093	0.0	0.0	False
travel	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
meeting	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
today	0.4468085106	0.0	0.00106479143395	0.0	0.0	False
back	0.5833333333	0.0	0.000541665997069	0.0	0.0	False
wednesday	0.5833333333	0.0	0.0026648631046	0.0	0.0	False
class	0.4468085106	0.0	0.000933788639063	0.0	0.0	False
make-up	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
friday	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
afternoon	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
discussion	0.0000000000	0.0	0.000511876507688	0.0	0.0	False
session	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
p.m	0.3684210526	0.0	0.00171058058698	0.0	0.0	False
addition	0.0000000000	0.0	0.000311262879688	0.0	0.0	False
regular	0.0000000000	0.0	0.00064898203321	0.0	0.0	False
spring	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
staff	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
instructor	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
teaching	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
assistant	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
michael	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
beyeler	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
mbeyeler	0.0000000000	0.0	0.0	0.0	0.0	False
uci.edu	0.3684210526	0.0	0.0	0.0	0.0	False
readers	0.0000000000	0.0	0.0026648631046	0.0	0.0	False
ekin	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
oguz	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
eoguz	0.0000000000	0.0	0.0	0.0	0.0	False
hao	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
zhang	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
hzhang10	0.0000000000	0.0	0.0	0.0	0.0	False
logistics	0.4516129032	0.0	0.00342116117395	0.0	0.0	False
details	0.4516129032	0.0	0.000466387359331	0.0	0.0	False
web	0.0000000000	0.0	0.000454396684635	0.0	0.0	False
page	0.0000000000	0.0	0.00102375301538	0.0	0.0	False
http	0.0000000000	0.0	0.00166509143862	0.0	0.0	False
ics143	0.0000000000	0.0	0.0	0.0	0.0	False
lectures	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
00-11	0.0000000000	0.0	0.0	0.0	0.0	False
eh1200	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
discussions	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
00-3	0.0000000000	0.0	0.0	0.0	0.0	False
hib	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
system	0.2148626817	0.0	0.00218884886635	0.0	0.0	False
concepts	0.0000000000	0.0	0.000804799719728	0.0	0.0	False
eighth	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
edition	0.5833333333	0.0	0.00166509143862	0.0	0.0	False
galvin	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
addison-wesley	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
seventh,sixth	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
editions	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
java	0.3684210526	0.0	0.000804799719728	0.0	0.0	False
versions	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
alternate	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
book	0.0000000000	0.0	0.000511876507688	0.0	0.0	False
l.f	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
bic	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
a.c	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
shaw	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
NNP	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
education	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
isbn	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
homeworks	0.2447552448	0.0	0.00799458931381	0.0	0.0	False
assignments	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
written	0.5250000000	0.0	0.000699581038997	0.0	0.0	False
quarter	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
programming	0.5250000000	0.0	0.000494731377861	0.0	0.0	False
assignment	0.2718446602	0.0	0.00259592813284	0.0	0.0	False
knowledge	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
required	0.5833333333	0.0	0.000804799719728	0.0	0.0	False
handed	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
out	0.5833333333	0.0	0.000152495299918	0.0	0.0	False
midterm	0.2258064516	0.0	0.00532972620921	0.0	0.0	False
finals	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
week	0.0956887487	0.0	0.0124056727291	0.0	0.0	False
multistep	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
don	0.0000000000	0.0	0.00064898203321	0.0	0.0	False
start	0.0000000000	0.0	0.000197984448276	0.0	0.0	False
last	0.0000000000	0.0	0.0	0.0	0.0	False
classes	0.0000000000	0.0	0.0	0.0	0.0	False
late	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
accepted	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
submissions	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
made	0.0000000000	0.0	0.000354930477982	0.0	0.0	False
eee	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
dropbox	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
tests	0.5833333333	0.0	0.00190856503525	0.0	0.0	False
tentatively	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
final	0.1428571429	0.0	0.00281679901905	0.0	0.0	False
exam	0.2800000000	0.0	0.00532972620921	0.0	0.0	False
tue	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
jun	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
30-3	0.0000000000	0.0	0.0	0.0	0.0	False
uci	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
catalog	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
grading	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
policy	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
worth	0.3684210526	0.0	0.00222245709467	0.0	0.0	False
grade	0.2258064516	0.0	0.00532972620921	0.0	0.0	False
grades	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
based	0.0000000000	0.0	0.000270832998535	0.0	0.0	False
curve	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
schedule	0.3684210526	0.0	0.00222245709467	0.0	0.0	False
computer	0.3072870939	0.0	0.00173845714917	0.0	0.0	False
structures	0.3684210526	0.0	0.000622525759375	0.0	0.0	False
process	0.1627906977	0.0	0.000533733549714	0.0	0.0	False
management	0.1716621253	0.0	0.00408957016171	0.0	0.0	False
processes	0.0000000000	0.0	0.000511876507688	0.0	0.0	False
threads	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
cpu	0.4450867052	0.0	0.0044263984585	0.0	0.0	False
scheduling	0.5833333333	0.0	0.00166509143862	0.0	0.0	False
synchronization	0.3684210526	0.0	0.00146615902531	0.0	0.0	False
deadlocks	0.2800000000	0.0	0.00684232234791	0.0	0.0	False
review	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
memory	0.3527131783	0.0	0.00277178227586	0.0	0.0	False
virtual	0.6086956522	0.0	0.00153562952307	0.0	0.0	False
filesystems	0.3684210526	0.0	0.00399729465691	0.0	0.0	False
interface	0.0000000000	0.0	0.000354930477982	0.0	0.0	False
implementation	0.0000000000	0.0	0.000311262879688	0.0	0.0	False
topics	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
-NONE-	0.0000000000	0.0	0.0	0.0	0.0	False
subsystems	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
case	0.0000000000	0.0	7.62476499592e-05	0.0	0.0	False
study	0.4516129032	0.0	0.00129796406642	0.0	0.0	False
unix	0.0000000000	0.0	0.000402399859864	0.0	0.0	False
windowsnt	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
revision	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
summary	0.5600000000	0.0	0.00146615902531	0.0	0.0	False
early	0.5600000000	0.0	0.00181758673854	0.0	0.0	False
simple	0.6086956522	0.0	0.000401182419039	0.0	0.0	False
batch	0.5384615385	0.0	0.00586463610126	0.0	0.0	False
multiprogrammed	0.5600000000	0.0	0.00342116117395	0.0	0.0	False
time-sharing	0.5600000000	0.0	0.00222245709467	0.0	0.0	False
personal	0.6666666667	0.0	0.00259592813284	0.0	0.0	False
parallel	0.4827586207	0.0	0.00333018287724	0.0	0.0	False
distributed	0.4117647059	0.0	0.00255938253844	0.0	0.0	False
real-time	0.4794520548	0.0	0.00541154717551	0.0	0.0	False
architecture	0.5833333333	0.0	0.00146615902531	0.0	0.0	False
program	0.3043478261	0.0	0.00237581337931	0.0	0.0	False
acts	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
intermediary	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
user	0.3480662983	0.0	0.00487499397362	0.0	0.0	False
hardware	0.3070674249	0.0	0.00636155358488	0.0	0.0	False
major	0.0000000000	0.0	0.000311262879688	0.0	0.0	False
cost	0.0000000000	0.0	0.000576133482951	0.0	0.0	False
general	0.0000000000	0.0	0.000133727473013	0.0	0.0	False
purpose	0.5833333333	0.0	0.000395968896551	0.0	0.0	False
computing	0.3414634146	0.0	0.0046068885692	0.0	0.0	False
software	0.3684210526	0.0	0.00248451334587	0.0	0.0	False
simplifies	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
manages	0.0000000000	0.0	0.00064898203321	0.0	0.0	False
complexity	0.4468085106	0.0	0.00172840044885	0.0	0.0	False
running	0.0000000000	0.0	0.000164910459287	0.0	0.0	False
application	0.2876712329	0.0	0.00118790668965	0.0	0.0	False
programs	0.2966101695	0.0	0.00270832998535	0.0	0.0	False
efficiently	0.4468085106	0.0	0.0013631900539	0.0	0.0	False
goals	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
simplify	0.0000000000	0.0	0.000576133482951	0.0	0.0	False
execution	0.6730769231	0.0	0.00324491016605	0.0	0.0	False
make	0.3684210526	0.0	0.000152495299918	0.0	0.0	False
solving	0.0000000000	0.0	0.000511876507688	0.0	0.0	False
problems	0.6363636364	0.0	0.00120719957959	0.0	0.0	False
easier	0.0000000000	0.0	0.000402399859864	0.0	0.0	False
sharing	0.5833333333	0.0	0.00146615902531	0.0	0.0	False
resources	0.5185185185	0.0	0.0023045339318	0.0	0.0	False
portable	0.5833333333	0.0	0.00342116117395	0.0	0.0	False
versatile	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
provide	0.0000000000	0.0	0.000354930477982	0.0	0.0	False
isolation	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
security	0.3684210526	0.0	0.00129796406642	0.0	0.0	False
protection	0.5833333333	0.0	0.00129796406642	0.0	0.0	False
improve	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
reliability	0.4468085106	0.0	0.00399729465691	0.0	0.0	False
error	0.0000000000	0.0	0.000354930477982	0.0	0.0	False
confinement	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
fault	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
tolerance	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
reconfiguration	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
understand	0.3684210526	0.0	0.000395968896551	0.0	0.0	False
interaction	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
applications	0.4827586207	0.0	0.000824552296435	0.0	0.0	False
inherent	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
aspect	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
society	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
basic	0.5833333333	0.0	0.000395968896551	0.0	0.0	False
design	0.0000000000	0.0	0.000354930477982	0.0	0.0	False
efficient	0.0000000000	0.0	0.000354930477982	0.0	0.0	False
resource	0.6363636364	0.0	0.00219923853797	0.0	0.0	False
flexibility	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
increasing	0.0000000000	0.0	0.000454396684635	0.0	0.0	False
specialized	0.0000000000	0.0	0.00064898203321	0.0	0.0	False
e.g	0.5833333333	0.0	0.00286284755288	0.0	0.0	False
embedded	0.5833333333	0.0	0.00129796406642	0.0	0.0	False
devices	0.5384615385	0.0	0.00511876507688	0.0	0.0	False
cell	0.0000000000	0.0	0.00190856503525	0.0	0.0	False
phones	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
sensors	0.5600000000	0.0	0.00222245709467	0.0	0.0	False
controllers	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
aircraft	0.0000000000	0.0	0.00342116117395	0.0	0.0	False
control	0.4666666667	0.0	0.00248451334587	0.0	0.0	False
multimedia	0.5833333333	0.0	0.00286284755288	0.0	0.0	False
services	0.0000000000	0.0	0.00064898203321	0.0	0.0	False
irvine	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
sensorium	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
increases	0.4516129032	0.0	0.000908793369269	0.0	0.0	False
moore	0.3684210526	0.0	0.00342116117395	0.0	0.0	False
law	0.3684210526	0.0	0.00190856503525	0.0	0.0	False
years	0.0000000000	0.0	0.000511876507688	0.0	0.0	False
performance	0.0000000000	0.0	0.000454396684635	0.0	0.0	False
hennessy	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
patterson	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
quantitative	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
approach	0.0000000000	0.0	0.000511876507688	0.0	0.0	False
4th	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
sept	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
intel	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
multicore	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
chipsets	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
mit	0.5833333333	0.0	0.00190856503525	0.0	0.0	False
components	0.0000000000	0.0	0.000511876507688	0.0	0.0	False
controls	0.4468085106	0.0	0.00286284755288	0.0	0.0	False
coordinates	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
solve	0.0000000000	0.0	0.00064898203321	0.0	0.0	False
users	0.4468085106	0.0	0.00106479143395	0.0	0.0	False
compilers	0.5833333333	0.0	0.00146615902531	0.0	0.0	False
database	0.3684210526	0.0	0.00166509143862	0.0	0.0	False
video	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
games	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
business	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
banking	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
people	0.0000000000	0.0	0.000354930477982	0.0	0.0	False
machines	0.4516129032	0.0	0.00102375301538	0.0	0.0	False
computers	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
abstract	0.0000000000	0.0	0.000454396684635	0.0	0.0	False
view	0.0000000000	0.0	0.000454396684635	0.0	0.0	False
compiler	0.0000000000	0.0	0.000576133482951	0.0	0.0	False
assembler	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
text	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
editor	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
views	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
allocator	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
allocate	0.0000000000	0.0	0.000576133482951	0.0	0.0	False
manage	0.0000000000	0.0	0.000576133482951	0.0	0.0	False
operation	0.0000000000	0.0	0.000104230898398	0.0	0.0	False
kernel	0.3684210526	0.0	0.00129796406642	0.0	0.0	False
executes	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
forever	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
respect	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
spectrum	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
monitors	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
small	0.5833333333	0.0	0.000395968896551	0.0	0.0	False
kernels	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
special	0.5833333333	0.0	0.000622525759375	0.0	0.0	False
multiprogramming	0.4468085106	0.0	0.00249763715793	0.0	0.0	False
timesharing	0.5250000000	0.0	0.00286284755288	0.0	0.0	False
workstations	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
servers	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
minicomputers	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
timeframes	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
transaction	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
mobile	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
platforms	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
sizes	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
people-to-computer	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
ratio	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
david	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
culler	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
bare	0.0000000000	0.0	0.0026648631046	0.0	0.0	False
machine	0.5833333333	0.0	0.0011522669659	0.0	0.0	False
1950s	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
structure	0.0000000000	0.0	0.000133727473013	0.0	0.0	False
large	0.5833333333	0.0	0.000329820918574	0.0	0.0	False
run	0.3414634146	0.0	0.000304990599837	0.0	0.0	False
console	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
single	0.4468085106	0.0	0.000933788639063	0.0	0.0	False
operator	0.2718446602	0.0	0.00181758673854	0.0	0.0	False
paper	0.0000000000	0.0	0.00064898203321	0.0	0.0	False
tape	0.2229299363	0.0	0.00477141258813	0.0	0.0	False
punched	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
cards	0.4117647059	0.0	0.00293231805063	0.0	0.0	False
assemblers	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
linkers	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
loaders	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
device	0.3043478261	0.0	0.00155631439844	0.0	0.0	False
drivers	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
libraries	0.5600000000	0.0	0.00166509143862	0.0	0.0	False
common	0.0000000000	0.0	0.000402399859864	0.0	0.0	False
subroutines	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
secure	0.4468085106	0.0	0.00286284755288	0.0	0.0	False
inefficient	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
expensive	0.4452296820	0.0	0.00255938253844	0.0	0.0	False
low	0.3684210526	0.0	0.00146615902531	0.0	0.0	False
utilization	0.5185185185	0.0	0.00381713007051	0.0	0.0	False
high	0.0000000000	0.0	0.000576133482951	0.0	0.0	False
setup	0.3684210526	0.0	0.00222245709467	0.0	0.0	False
human	0.4827586207	0.0	0.00204750603075	0.0	0.0	False
cheap	0.4895104895	0.0	0.00513174176093	0.0	0.0	False
reduce	0.0000000000	0.0	0.000576133482951	0.0	0.0	False
batching	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
jobs	0.4516129032	0.0	0.00166509143862	0.0	0.0	False
similar	0.0000000000	0.0	0.000233193679666	0.0	0.0	False
requirements	0.0000000000	0.0	0.000576133482951	0.0	0.0	False
add	0.0000000000	0.0	0.000270832998535	0.0	0.0	False
card	0.4117647059	0.0	0.00381713007051	0.0	0.0	False
reader	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
hire	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
automatic	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
job	0.2517985612	0.0	0.00511876507688	0.0	0.0	False
sequencing	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
forms	0.0000000000	0.0	0.000402399859864	0.0	0.0	False
rudimentary	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
resident	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
monitor	0.2800000000	0.0	0.00249763715793	0.0	0.0	False
holds	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
initial	0.0000000000	0.0	0.000354930477982	0.0	0.0	False
transfers	0.0000000000	0.0	0.00111122854733	0.0	0.0	False
problem	0.0000000000	0.0	7.62476499592e-05	0.0	0.0	False
distinguish	0.0000000000	0.0	0.00064898203321	0.0	0.0	False
data	0.5833333333	0.0	0.000208461796795	0.0	0.0	False
processing	0.4516129032	0.0	0.000622525759375	0.0	0.0	False
prevented	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
performing	0.0000000000	0.0	0.000511876507688	0.0	0.0	False
separate	0.0000000000	0.0	0.000454396684635	0.0	0.0	False
submits	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
deck	0.0000000000	0.0	0.0013324315523	0.0	0.0	False
put	0.0000000000	0.0	0.000233193679666	0.0	0.0	False
processed	0.5833333333	0.0	0.0026648631046	0.0	0.0	False
output	0.3442622951	0.0	0.000593953344827	0.0	0.0	False
printed	0.0000000000	0.0	0.000733079512657	0.0	0.0	False
printer	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
long	0.4516129032	0.0	0.000933788639063	0.0	0.0	False
turnaround	0.0000000000	0.0	0.00171058058698	0.0	0.0	False
days	0.0000000000	0.0	0.0	0.0	0.0	False
overlap	0.4516129032	0.0	0.00342116117395	0.0	0.0	False
slow	0.0000000000	0.0	0.000576133482951	0.0	0.0	False
mechanical	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
ibm	0.5833333333	0.0	0.00146615902531	0.0	0.0	False
issues	0.0000000000	0.0	0.000709860955964	0.0	0.0	False
solutions	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
speed	0.0000000000	0.0	0.000454396684635	0.0	0.0	False
offline	0.3684210526	0.0	0.00342116117395	0.0	0.0	False
load	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
tapes	0.0000000000	0.0	0.000954282517626	0.0	0.0	False
reading	0.3684210526	0.0	0.000908793369269	0.0	0.0	False
line	0.0000000000	0.0	0.000197984448276	0.0	0.0	False
printing	0.0000000000	0.0	0.00083254571931	0.0	0.0	False
done	0.0000000000	0.0	0.0	0.0	0.0	False
