keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
dns message format	0.0000000000	0.0	0.0	0.0	3.16992500144	False
alternative name server	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reply to query	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of flags	0.0000000000	0.0	0.0	0.0	1.58496250072	False
identifying a query	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of query	0.0000000000	0.0	0.0	0.0	3.16992500144	False
values are reserved	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reserved for future	0.0000000000	0.0	0.0	0.0	1.58496250072	False
answer that means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
switches from udp	0.0000000000	0.0	0.0	0.0	1.58496250072	False
udp to tcp	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tcp for transfers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transfers of entire	0.0000000000	0.0	0.0	0.0	1.58496250072	False
database to secondary	0.0000000000	0.0	0.0	0.0	1.58496250072	False
udp for lookups	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lookups the lookups	0.0000000000	0.0	0.0	0.0	1.58496250072	False
udp protocol udp	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocol udp protocol	0.0000000000	0.0	0.0	0.0	1.58496250072	False
extra over head	0.0000000000	0.0	0.0	0.0	1.58496250072	False
response to udp	0.0000000000	0.0	0.0	0.0	1.58496250072	False
requester resubmits request	0.0000000000	0.0	0.0	0.0	1.58496250072	False
request using tcp	0.0000000000	0.0	0.0	0.0	1.58496250072	False
message is truncated	0.0000000000	0.0	0.0	0.0	1.58496250072	False
truncated the flag	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sees the flag	0.0000000000	0.0	0.0	0.0	1.58496250072	False
flag it opens	0.0000000000	0.0	0.0	0.0	1.58496250072	False
opens a tcp	0.0000000000	0.0	0.0	0.0	3.16992500144	False
resubmits the request	0.0000000000	0.0	0.0	0.0	1.58496250072	False
discussed the administration	0.0000000000	0.0	0.0	0.0	1.58496250072	False
independent independent means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
universities have departmental	0.0000000000	0.0	0.0	0.0	1.58496250072	False
zone must provide	0.0000000000	0.0	0.0	0.0	1.58496250072	False
multiple name servers	0.0000000000	0.0	0.0	0.0	3.16992500144	False
servers this server	0.0000000000	0.0	0.0	0.0	1.58496250072	False
records the members	0.0000000000	0.0	0.0	0.0	1.58496250072	False
primary name server	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
secondary name servers	0.0000000000	0.0	0.0	0.0	3.16992500144	False
secondary retrieves information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
information from primary	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connection the reason	0.0000000000	0.0	0.0	0.0	1.58496250072	False
secondary name server	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
server is required	0.0000000000	0.0	0.0	0.0	1.58496250072	False
create extra sub	0.0000000000	0.0	0.0	0.0	1.58496250072	False
extra sub domains	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fails the secondary	0.0000000000	0.0	0.0	0.0	1.58496250072	False
primary will cache	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cache the data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
secondary can start	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bound to give	0.0000000000	0.0	0.0	0.0	1.58496250072	False
servers and good	0.0000000000	0.0	0.0	0.0	1.58496250072	False
good network connection	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connection to handle	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sort of weak	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protection against spoofing	0.0000000000	0.0	0.0	0.0	3.16992500144	False
ptr i.e ptr	0.0000000000	0.0	0.0	0.0	1.58496250072	False
query for lookup	0.0000000000	0.0	0.0	0.0	1.58496250072	False
arp and rarp	0.0000000000	0.0	0.0	0.0	1.58496250072	False
query and reverse	0.0000000000	0.0	0.0	0.0	1.58496250072	False
mechanism to avoid	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dynamic ip address	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reflected so sendmail	0.0000000000	0.0	0.0	0.0	1.58496250072	False
message to identify	0.0000000000	0.0	0.0	0.0	1.58496250072	False
identify the sender	0.0000000000	0.0	0.0	0.0	1.58496250072	False
easily be spoofed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
spams are mails	0.0000000000	0.0	0.0	0.0	1.58496250072	False
millions of people	0.0000000000	0.0	0.0	0.0	1.58496250072	False
responsibility to relay	0.0000000000	0.0	0.0	0.0	1.58496250072	False
address this mail	0.0000000000	0.0	0.0	0.0	1.58496250072	False
send a reverse	0.0000000000	0.0	0.0	0.0	1.58496250072	False
query by reverse	0.0000000000	0.0	0.0	0.0	1.58496250072	False
accept the mail	0.0000000000	0.0	0.0	0.0	1.58496250072	False
secure because hosts	0.0000000000	0.0	0.0	0.0	1.58496250072	False
network can spoof	0.0000000000	0.0	0.0	0.0	1.58496250072	False
spoof ip headers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
headers of domains	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sort of respectable	0.0000000000	0.0	0.0	0.0	1.58496250072	False
manages the in-addr	0.0000000000	0.0	0.0	0.0	1.58496250072	False
in-addr arpa space	0.0000000000	0.0	0.0	0.0	1.58496250072	False
responsible for handling	0.0000000000	0.0	0.0	0.0	1.58496250072	False
handling the in-addr.arpa	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dns maps domain	0.0000000000	0.0	0.0	0.0	1.58496250072	False
maps domain names	0.0000000000	0.0	0.0	0.0	1.58496250072	False
names to specific	0.0000000000	0.0	0.0	0.0	1.58496250072	False
stored on disk	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means you connect	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connection for doing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
doing a dynamic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dynamic dns update	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sort of update	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connection to update	0.0000000000	0.0	0.0	0.0	1.58496250072	False
update the dns	0.0000000000	0.0	0.0	0.0	1.58496250072	False
topic of directories	0.0000000000	0.0	0.0	0.0	1.58496250072	False
similar to dns	0.0000000000	0.0	0.0	0.0	1.58496250072	False
mails and email	0.0000000000	0.0	0.0	0.0	1.58496250072	False
global address book	0.0000000000	0.0	0.0	0.0	1.58496250072	False
find the email	0.0000000000	0.0	0.0	0.0	1.58496250072	False
intention for creating	0.0000000000	0.0	0.0	0.0	1.58496250072	False
creating the directory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
people who produce	0.0000000000	0.0	0.0	0.0	1.58496250072	False
produce spam mails	0.0000000000	0.0	0.0	0.0	1.58496250072	False
mails have sort	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sort of killed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
killed this idea	0.0000000000	0.0	0.0	0.0	1.58496250072	False
send junk mails	0.0000000000	0.0	0.0	0.0	1.58496250072	False
explicit access protocols	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocols o support	0.0000000000	0.0	0.0	0.0	1.58496250072	False
support relatively complex	0.0000000000	0.0	0.0	0.0	1.58496250072	False
complex queries dns	0.0000000000	0.0	0.0	0.0	1.58496250072	False
queries dns queries	0.0000000000	0.0	0.0	0.0	1.58496250072	False
queries are simple	0.0000000000	0.0	0.0	0.0	1.58496250072	False
supports relatively complex	0.0000000000	0.0	0.0	0.0	1.58496250072	False
assuming that email	0.0000000000	0.0	0.0	0.0	1.58496250072	False
people who live	0.0000000000	0.0	0.0	0.0	1.58496250072	False
live in delhi	0.0000000000	0.0	0.0	0.0	1.58496250072	False
notions of tabular	0.0000000000	0.0	0.0	0.0	1.58496250072	False
originally how directory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directory was envisaged	0.0000000000	0.0	0.0	0.0	1.58496250072	False
global white pages	0.0000000000	0.0	0.0	0.0	3.16992500144	False
pages o lookup	0.0000000000	0.0	0.0	0.0	1.58496250072	False
developed by telecom	0.0000000000	0.0	0.0	0.0	1.58496250072	False
standard for osi	0.0000000000	0.0	0.0	0.0	1.58496250072	False
idea was distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directory o application	0.0000000000	0.0	0.0	0.0	1.58496250072	False
application uses distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
distributed directory structure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
structure o application	0.0000000000	0.0	0.0	0.0	1.58496250072	False
application uses directory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directory user agent	0.0000000000	0.0	0.0	0.0	3.16992500144	False
agent to access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access a directory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directory access point	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connects an access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
find a resource	0.0000000000	0.0	0.0	0.0	1.58496250072	False
resource o information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
information about resource	0.0000000000	0.0	0.0	0.0	1.58496250072	False
names for constructing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
constructing the names	0.0000000000	0.0	0.0	0.0	1.58496250072	False
names recalling names	0.0000000000	0.0	0.0	0.0	1.58496250072	False
resource may move	0.0000000000	0.0	0.0	0.0	1.58496250072	False
move o change	0.0000000000	0.0	0.0	0.0	1.58496250072	False
change in location	0.0000000000	0.0	0.0	0.0	1.58496250072	False
location may change	0.0000000000	0.0	0.0	0.0	1.58496250072	False
requirements o human	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directory information base	0.0000000000	0.0	0.0	0.0	1.58496250072	False
structure o root	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directory o levels	0.0000000000	0.0	0.0	0.0	1.58496250072	False
levels are groups	0.0000000000	0.0	0.0	0.0	1.58496250072	False
structure o unique	0.0000000000	0.0	0.0	0.0	1.58496250072	False
unique name build	0.0000000000	0.0	0.0	0.0	1.58496250072	False
build from tree	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tree o attributes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pairs o schema	0.0000000000	0.0	0.0	0.0	1.58496250072	False
schema enforces type	0.0000000000	0.0	0.0	0.0	1.58496250072	False
enforces type rules	0.0000000000	0.0	0.0	0.0	1.58496250072	False
top may represent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
represent some organizations	0.0000000000	0.0	0.0	0.0	1.58496250072	False
series of type	0.0000000000	0.0	0.0	0.0	1.58496250072	False
type value pairs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of attribute	0.0000000000	0.0	0.0	0.0	1.58496250072	False
x.501 tree structure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
x.511 o query	0.0000000000	0.0	0.0	0.0	1.58496250072	False
entry o compare	0.0000000000	0.0	0.0	0.0	1.58496250072	False
match a set	0.0000000000	0.0	0.0	0.0	1.58496250072	False
entry o search	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kinds of queries	0.0000000000	0.0	0.0	0.0	1.58496250072	False
modify these records	0.0000000000	0.0	0.0	0.0	1.58496250072	False
records – add	0.0000000000	0.0	0.0	0.0	1.58496250072	False
entry o modify	0.0000000000	0.0	0.0	0.0	1.58496250072	False
modify distinguished names	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directory system agent	0.0000000000	0.0	0.0	0.0	3.16992500144	False
requests from user	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system with dissolvers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system using directory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directory system agents	0.0000000000	0.0	0.0	0.0	1.58496250072	False
forward the request	0.0000000000	0.0	0.0	0.0	3.16992500144	False
handle the request	0.0000000000	0.0	0.0	0.0	1.58496250072	False
iterative and recursive	0.0000000000	0.0	0.0	0.0	1.58496250072	False
queries in dns	0.0000000000	0.0	0.0	0.0	1.58496250072	False
defined in x.509	0.0000000000	0.0	0.0	0.0	1.58496250072	False
x.509 o access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access control defined	0.0000000000	0.0	0.0	0.0	1.58496250072	False
give you security	0.0000000000	0.0	0.0	0.0	1.58496250072	False
components in order	0.0000000000	0.0	0.0	0.0	1.58496250072	False
order to ensure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
standards specify basic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
basic access control	0.0000000000	0.0	0.0	0.0	1.58496250072	False
control and individual	0.0000000000	0.0	0.0	0.0	1.58496250072	False
defined in x.525	0.0000000000	0.0	0.0	0.0	3.16992500144	False
replicated to multiple	0.0000000000	0.0	0.0	0.0	1.58496250072	False
primary or master	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two replication schemes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
demand o shadow	0.0000000000	0.0	0.0	0.0	1.58496250072	False
agreed in advance	0.0000000000	0.0	0.0	0.0	1.58496250072	False
required to enforce	0.0000000000	0.0	0.0	0.0	1.58496250072	False
enforce access control	0.0000000000	0.0	0.0	0.0	1.58496250072	False
modification is done	0.0000000000	0.0	0.0	0.0	1.58496250072	False
out of date	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of protocols	0.4005193119	0.0	0.0	4.99993517333	6.33985000288	False
defined in x.519	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access protocol means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means the structure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directory system protocol	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directory information shadowing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
information shadowing protocol	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocol o dsa-dsa	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dsa-dsa with shadowing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
directory operational binding	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operational binding management	0.0000000000	0.0	0.0	0.0	1.58496250072	False
binding management protocol	0.0000000000	0.0	0.0	0.0	1.58496250072	False
look-up o attributes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
humans can construct	0.0000000000	0.0	0.0	0.0	1.58496250072	False
construct likely names	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pages o aliases	0.0000000000	0.0	0.0	0.0	1.58496250072	False
defined that means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of members	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access protocol designed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
designed osi x.500	0.0000000000	0.0	0.0	0.0	1.58496250072	False
heavy and intuits	0.0000000000	0.0	0.0	0.0	1.58496250072	False
intuits the osi	0.0000000000	0.0	0.0	0.0	1.58496250072	False
layer osi stack	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocol o supports	0.0000000000	0.0	0.0	0.0	1.58496250072	False
interface o doesn	0.0000000000	0.0	0.0	0.0	1.58496250072	False
netscape address book	0.0000000000	0.0	0.0	0.0	1.58496250072	False
set named attributes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
attribute values pair	0.0000000000	0.0	0.0	0.0	1.58496250072	False
service or access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ldap we require	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tls transport level	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tcp tcp sits	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ldap protocol version	0.0000000000	0.0	0.0	0.0	1.58496250072	False
starts the process	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protect the connection	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connection with transport	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transport layer security	0.0000000000	0.0	0.0	0.0	3.16992500144	False
giving some access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access to information	0.0000000000	0.0	0.0	0.0	3.16992500144	False
put some security	0.0000000000	0.0	0.0	0.0	1.58496250072	False
retrieve directory entries	0.0000000000	0.0	0.0	0.0	1.58496250072	False
delete an entry	0.0000000000	0.0	0.0	0.0	1.58496250072	False
modify an entry	0.0000000000	0.0	0.0	0.0	1.58496250072	False
move or rename	0.0000000000	0.0	0.0	0.0	1.58496250072	False
rename an entry	0.0000000000	0.0	0.0	0.0	1.58496250072	False
abort a previous	0.0000000000	0.0	0.0	0.0	1.58496250072	False
define other operations	0.0000000000	0.0	0.0	0.0	1.58496250072	False
inverse of bind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
roughly some operations	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operations in lightweight	0.0000000000	0.0	0.0	0.0	1.58496250072	False
notion of security	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocol is comprised	0.0000000000	0.0	0.0	0.0	1.58496250072	False
identity and authentication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
claiming to identity	0.0000000000	0.0	0.0	0.0	1.58496250072	False
confidentiality is important	0.0000000000	0.0	0.0	0.0	1.58496250072	False
change the data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
log or audit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
changed this data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
applications to maintain	0.0000000000	0.0	0.0	0.0	1.58496250072	False
maintain some signature	0.0000000000	0.0	0.0	0.0	1.58496250072	False
thing this means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
organizations in access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
access control user	0.0000000000	0.0	0.0	0.0	1.58496250072	False
user these identity	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nativity and authorization	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of accesses	0.0000000000	0.0	0.0	0.0	1.58496250072	False
four security axes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
context of anticipated	0.0000000000	0.0	0.0	0.0	1.58496250072	False
equal to access	0.0000000000	0.0	0.0	0.0	1.58496250072	False
typical security features	0.0000000000	0.0	0.0	0.0	1.58496250072	False
features of ldap	0.0000000000	0.0	0.0	0.0	1.58496250072	False
simple password based	0.0000000000	0.0	0.0	0.0	1.58496250072	False
password based authentication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ssl is secure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
secure socket layer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
layer and tls	0.0000000000	0.0	0.0	0.0	1.58496250072	False
issues the idea	0.0000000000	0.0	0.0	0.0	1.58496250072	False
context of specific	0.0000000000	0.0	0.0	0.0	1.58496250072	False
day the topic	0.0000000000	0.0	0.0	0.0	3.16992500144	False
today is congestion	0.0000000000	0.0	0.0	0.0	3.16992500144	False
performance of computer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
large extent depends	0.0000000000	0.0	0.0	0.0	1.58496250072	False
network namely data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
network or internet	0.0000000000	0.0	0.0	0.0	3.16992500144	False
content are coming	0.0000000000	0.0	0.0	0.0	1.58496250072	False
packet based network	0.0000000000	0.0	0.0	0.0	3.16992500144	False
large data network	0.0000000000	0.0	0.0	0.0	3.16992500144	False
effort of delivering	0.0000000000	0.0	0.0	0.0	3.16992500144	False
delivering a packet	0.0000000000	0.0	0.0	0.0	3.16992500144	False
handle the congestion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
packets are pumped	0.0000000000	0.0	0.0	0.0	3.16992500144	False
system congestions occurs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
congestions occurs leading	0.0000000000	0.0	0.0	0.0	1.58496250072	False
leading into degradation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
degradation of performance	0.0000000000	0.0	0.0	0.0	1.58496250072	False
give selective acknowledgement	0.0000000000	0.0	0.0	0.0	3.16992500144	False
packet per round-trip	0.0000000000	0.0	0.0	0.0	3.16992500144	False
round-trip time selective	0.0000000000	0.0	0.0	0.0	3.16992500144	False
receiver can acknowledge	0.0000000000	0.0	0.0	0.0	3.16992500144	False
acknowledge non continuous	0.0000000000	0.0	0.0	0.0	3.16992500144	False
non continuous blocks	0.0000000000	0.0	0.0	0.0	3.16992500144	False
data which means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means sack selective	0.0000000000	0.0	0.0	0.0	3.16992500144	False
sack selective acknowledgement	0.0000000000	0.0	0.0	0.0	3.16992500144	False
enters fast recovery	0.0000000000	0.0	0.0	0.0	3.16992500144	False
acks o sender	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sender keeps track	0.0000000000	0.0	0.0	0.0	3.16992500144	False
track of sacks	0.0000000000	0.0	0.0	0.0	3.16992500144	False
sacks and infers	0.0000000000	0.0	0.0	0.0	3.16992500144	False
infers if segments	0.0000000000	0.0	0.0	0.0	3.16992500144	False
segments are lost	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lost sender retransmits	0.0000000000	0.0	0.0	0.0	3.16992500144	False
list of segments	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kinds of heuristics	0.0000000000	0.0	0.0	0.0	1.58496250072	False
heuristics to improve	0.0000000000	0.0	0.0	0.0	1.58496250072	False
performance of tcp	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
two competing demands	0.0000000000	0.0	0.0	0.0	3.16992500144	False
maximize the throughput	0.3336938886	0.0	0.0	3.99993517333	6.33985000288	False
job done faster	0.0000000000	0.0	0.0	0.0	3.16992500144	False
order to push	0.0000000000	0.0	0.0	0.0	3.16992500144	False
push this maximum	0.0000000000	0.0	0.0	0.0	3.16992500144	False
absolutely no congestion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
flavors of tcp	0.0000000000	0.0	0.0	0.0	3.16992500144	False
tcp for doing	0.0000000000	0.0	0.0	0.0	3.16992500144	False
engineering this means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
shape or handle	0.0000000000	0.0	0.0	0.0	1.58496250072	False
handle your traffic	0.0000000000	0.0	0.0	0.0	3.16992500144	False
build to give	0.0000000000	0.0	0.0	0.0	3.16992500144	False
network at routers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
depend on packet	0.0000000000	0.0	0.0	0.0	3.16992500144	False
classification and packet	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
scheduling at network	0.0000000000	0.0	0.0	0.0	3.16992500144	False
conditioning at routers	0.0000000000	0.0	0.0	0.0	3.16992500144	False
control between hosts	0.0000000000	0.0	0.0	0.0	3.16992500144	False
hosts and routers	0.0000000000	0.0	0.0	0.0	3.16992500144	False
components of qos	0.0000000000	0.0	0.0	0.0	3.16992500144	False
qos network computer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computer network depends	0.0000000000	0.0	0.0	0.0	1.58496250072	False
network or inter	0.0000000000	0.0	0.0	1.99995138	4.75488750216	False
contents are coming	0.0000000000	0.0	0.0	0.0	1.58496250072	False
congestion occur leading	0.0000000000	0.0	0.0	0.0	1.58496250072	False
backs up congestion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
congestion shows lack	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lack of balance	0.0000000000	0.0	0.0	0.0	1.58496250072	False
congestion may happen	0.0000000000	0.0	0.0	0.0	1.58496250072	False
packets being pumped	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node or channel	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pumping in packets	0.0000000000	0.0	0.0	0.0	1.58496250072	False
destinations the problem	0.0000000000	0.0	0.0	0.0	1.58496250072	False
outstrips available capacity	0.0000000000	0.0	0.0	0.0	1.58496250072	False
basically the congestion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
problem and added	0.0000000000	0.0	0.0	0.0	1.58496250072	False
general queuing theory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
simple queuing theory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
rate and service	0.0000000000	0.0	0.0	0.0	1.58496250072	False
general the statistics	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data networks follow	0.0000000000	0.0	0.0	0.0	1.58496250072	False
traditionally telecom networks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
networks would follow	0.0000000000	0.0	0.0	0.0	1.58496250072	False
follow some poisson	0.0000000000	0.0	0.0	0.0	1.58496250072	False
traffic or heavy	0.0000000000	0.0	0.0	0.0	1.58496250072	False
heavy tail distribution	0.0000000000	0.0	0.0	0.0	1.58496250072	False
features is bustiness	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bustiness that means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
comparatively long quotient	0.0000000000	0.0	0.0	0.0	1.58496250072	False
long quotient period	0.0000000000	0.0	0.0	0.0	1.58496250072	False
location where control	0.0000000000	0.0	0.0	0.0	1.58496250072	False
require a distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
varying time delays	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of throughput	0.0000000000	0.0	0.0	0.0	1.58496250072	False
increases the throughput	0.0000000000	0.0	0.0	0.0	1.58496250072	False
increase any longer	0.0000000000	0.0	0.0	0.0	1.58496250072	False
increase the load	0.0000000000	0.0	0.0	0.0	3.16992500144	False
slowly and delay	0.0000000000	0.0	0.0	0.0	1.58496250072	False
delay increases fast	0.0000000000	0.0	0.0	0.0	1.58496250072	False
increases fast cliff	0.0000000000	0.0	0.0	0.0	1.58496250072	False
starts to decrease	0.0000000000	0.0	0.0	0.0	1.58496250072	False
decrease very fast	0.0000000000	0.0	0.0	0.0	1.58496250072	False
collapse and delay	0.0000000000	0.0	0.0	0.0	1.58496250072	False
follow this kind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
plot the delay	0.0000000000	0.0	0.0	0.0	1.58496250072	False
delay is low	0.0000000000	0.0	0.0	0.0	3.16992500144	False
beginning and starts	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lots of packet	0.0000000000	0.0	0.0	0.0	3.16992500144	False
collapses the delay	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talk about congestion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
control whose goal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
left of cliff	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cliff that means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
congestion collapse congestion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
collapse congestion avoidance	0.0000000000	0.0	0.0	0.0	1.58496250072	False
right of cliff	0.0000000000	0.0	0.0	0.0	1.58496250072	False
congestion collapse region	0.0000000000	0.0	0.0	0.0	1.58496250072	False
goal of congestion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
guarantee stable operation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
operation of packet	0.0000000000	0.0	0.0	0.0	1.58496250072	False
avoid congestion collapse	0.0000000000	0.0	0.0	0.0	1.58496250072	False
low delay high	0.0000000000	0.0	0.0	0.0	1.58496250072	False
delay high utilization	0.0000000000	0.0	0.0	0.0	1.58496250072	False
systems with insufficient	0.0000000000	0.0	0.0	0.0	1.58496250072	False
provide fair allocation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
allocation of network	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bandwidth among competing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
flows in steady	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of fairness	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lot of packet	0.0000000000	0.0	0.0	6.99987034666	12.6797000058	False
running a tcp	0.0000000000	0.0	0.0	0.0	1.58496250072	False
starts getting pushed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
