nicolette avi silberschatz::nicolette avi silberschatz
intel and dec::intel and dec
types and numbers::types and numbers
numbers of interrupts::numbers of interrupts
interrupts for portability::interrupts for portability
interrupt dispatcher maps::interrupt dispatcher maps
maps the hardware::maps the hardware
set the interrupts::set the interrupts
interrupts are prioritized::interrupts are prioritized
serviced in priority::serviced in priority
interrupt request levels::interrupt request levels
represent hardware interrupts::represent hardware interrupts
windows xp interrupts::windows xp interrupts
interrupts are defined::interrupts are defined
defined in figure::defined in figure
bind each interrupt::bind each interrupt
compute1 ~ windows::compute1 ~ windows
separate interrupt-dispatch table::separate interrupt-dispatch table
processor s irql::processor s irql
independently to mask::independently to mask
mask out interrupts::mask out interrupts
interrupts all interrupts::interrupts all interrupts
processor are blocked::processor are blocked
irql is lowered::irql is lowered
returning from interrupt::returning from interrupt
interrupt processing windows::interrupt processing windows
windows xp takes::windows xp takes
interrupts to deliver::interrupts to deliver
apcs and dpcs::apcs and dpcs
perform system functions::perform system functions
start thread dispatches::start thread dispatches
check or bus::check or bus
bus error power::bus error power
error power fail::error power fail
power fail interprocessor::power fail interprocessor
fail interprocessor notification::fail interprocessor notification
request another processor::request another processor
processor to act::processor to act
act ; e.g::act ; e.g
dispatch a process::dispatch a process
process or update::process or update
update the tlb::update the tlb
traditional pc irq::traditional pc irq
irq hardware interrupts::irq hardware interrupts
hardware interrupts dispatch::hardware interrupts dispatch
dispatch and deferred::dispatch and deferred
windows xp interrupt::windows xp interrupt
executive the windows::executive the windows
services are grouped::services are grouped
procedure call facility::procedure call facility
security reference monitor::security reference monitor
plug-and-play and power::plug-and-play and power
booting 22.3.3.1 object::booting 22.3.3.1 object
22.3.3.1 object manager::22.3.3.1 object manager
manager for managing::manager for managing
managing kernel-mode entities::managing kernel-mode entities
set of interfaces::set of interfaces
manipulated by user-mode::manipulated by user-mode
user-mode programs windows::user-mode programs windows
windows xp calls::windows xp calls
calls these entities::calls these entities
component that manipulates::component that manipulates
table containing entries::table containing entries
entries that track::entries that track
track the objects::track the objects
process user-mode code::process user-mode code
user-mode code accesses::user-mode code accesses
accesses these objects::accesses these objects
apis object handles::apis object handles
created by duplicating::created by duplicating
duplicating an existing::duplicating an existing
examples of objects::examples of objects
objects are semaphores::objects are semaphores
dispatcher objects threads::dispatcher objects threads
threads can block::threads can block
kernel dispatcher waiting::kernel dispatcher waiting
signaled the process::signaled the process
virtual memory apis::virtual memory apis
apis use process::apis use process
handles to identify::handles to identify
identify the process::identify the process
objects include files::objects include files
internal i objects::internal NN objects
objects file objects::objects file objects
maintain the open::maintain the open
state of files::state of files
map files open::map files open
files open files::files open files
files are described::files are described
file objects local-communication::file objects local-communication
objects local-communication endpoints::objects local-communication endpoints
endpoints are implemented::endpoints are implemented
implemented as port::implemented as port
objects the object::objects the object
object manager maintains::object manager maintains
maintains the windows::maintains the windows
windows xp internal::windows xp internal
internal name space::internal name space
space in contrast::space in contrast
contrast to unix::contrast to unix
roots the system::roots the system
system name space::system name space
abstract name space::abstract name space
space and connects::space and connects
connects the file::connects the file
systems as devices::systems as devices
devices the object::devices the object
manager provides interfaces::manager provides interfaces
interfaces for defining::interfaces for defining
defining both object::defining both object
types and object::types and object
names to objects::names to objects
maintaining the abstract::maintaining the abstract
directories and symbolic::directories and symbolic
managing object creation::managing object creation
counts in protected-mode::counts in protected-mode
code and handles::code and handles
handles in user-mode::handles in user-mode
user-mode code howeve1::user-mode code howeve1
apis as user-mode::apis as user-mode
handles to manipulate::handles to manipulate
handle and stored::handle and stored
process the abstract::process the abstract
persist across reboots::persist across reboots
configuration information stored::configuration information stored
plug-and-play device discovery::plug-and-play device discovery
creation of objects::creation of objects
objects by system::objects by system
components the windows::components the windows
process ncay create::process ncay create
create a named::create a named
object and shares::object and shares
first process processes::first process processes
objects by duplicating::objects by duplicating
handles between processes::handles between processes
case the objects::case the objects
temporary a perrnanent::temporary a perrnanent
perrnanent name represents::perrnanent name represents
represents an entity::represents an entity
process is accessing::process is accessing
temporary nance exists::temporary nance exists
holds a handle::holds a handle
names are structured::names are structured
structured like file::structured like file
file path names::file path names
names in ms-dos::names in ms-dos
ms-dos and unix::ms-dos and unix
unix name space::unix name space
directories are represented::directories are represented
directory the object::directory the object
object name space::object name space
space is extended::space is extended
addition of device::addition of device
device objects representing::device objects representing
objects representing volumes::objects representing volumes
volumes containing file::volumes containing file
file systems objects::file systems objects
objects are manipulated::objects are manipulated
functions with implementations::functions with implementations
manager to search::manager to search
make security checks::make security checks
opens or closes::opens or closes
closes an object::closes an object
duplicates a handle::duplicates a handle
object the parse::object the parse
extend the abstract::extend the abstract
space to include::space to include
files the translation::files the translation
file object begins::file object begins
space path-name components::space path-name components
components are separated::components are separated
separated by whack::separated by whack
unix each component::unix each component
component is looked::component is looked
current parse directory::current parse directory
space internal nodes::space internal nodes
directories or symbolic::directories or symbolic
object is found::object is found
path-name components remaining::path-name components remaining
object is returned::object is returned
object s parse::object s parse
procedure is invoked::procedure is invoked
path name parse::path name parse
-most notably -device::-most notably -device
notably -device objects::notably -device objects
-device objects representing::-device objects representing
objects representing file::objects representing file
representing file systems::representing file systems
systems the parse::systems the parse
device object type::device object type
object type allocates::object type allocates
allocates a file::allocates a file
object and mitiates::object and mitiates
mitiates an open::mitiates an open
open or create::open or create
create i operation::create JJ operation
system if successful::system if successful
file object fields::file object fields
fields are filled::fields are filled
describe the file::describe the file
file in summary::file in summary
traverse the object-manager::traverse the object-manager
translatilcg the original::translatilcg the original
original absolute path::original absolute path
pair this pair::pair this pair
object the file::object the file
handle unix file::handle unix file
permit multiple nicknamesor::permit multiple nicknamesor
multiple nicknamesor aliases-for::multiple nicknamesor aliases-for
file the implemented::file the implemented
windows xp object::windows xp object
files with aliases::files with aliases
directory in unix::directory in unix
map standard ms-dos::map standard ms-dos
standard ms-dos drive::standard ms-dos drive
ms-dos drive letters::ms-dos drive letters
letters to drive::letters to drive
drive names drive::drive names drive
names drive letters::names drive letters
letters are symbolic::letters are symbolic
remapped to suit::remapped to suit
suit the convenience::suit the convenience
user or administrator::user or administrator
administrator drive letters::administrator drive letters
space in windows::space in windows
global each logged-on::global each logged-on
set of drive::set of drive
users can avoid::users can avoid
server sessions share::server sessions share
share all processes::share all processes
session basenamedobj ects::session basenamedobj ects
named objects created::named objects created
manager s parse::manager s parse
access a named::access a named
attencpts to open::attencpts to open
open an object::open an object
object that resides::object that resides
object manager calls::object manager calls
calls the parse::calls the parse
redirector this results::redirector this results
operation that accesses::operation that accesses
accesses the file::accesses the file
network as mentioned::network as mentioned
objects are instances::objects are instances
object type specifies::object type specifies
specifies how instances::specifies how instances
objects these functions::objects these functions
functions implement operations::functions implement operations
closing and deleting::closing and deleting
security the object::security the object
manager keeps track::manager keeps track
object the pointer::object the pointer
number of distinct::number of distinct
distinct references made::distinct references made
object protected-mode code::object protected-mode code
code that refers::code that refers
refers to objects::refers to objects
objects to ensure::objects to ensure
number of handle::number of handle
handle table entries::handle table entries
table entries referring::table entries referring
object each handle::object each handle
object is closed::object is closed
object s close::object s close
handle the cleanup::handle the cleanup
cleanup operation tells::cleanup operation tells
tells the file::tells the file
accessed by user::accessed by user
removed each handle::removed each handle
handle close removes::handle close removes
removes a reference::removes a reference
internal system components::internal system components
components may retain::components may retain
retain additional references::retain additional references
reference is removed::reference is removed
object s delete::object s delete
manager to send::manager to send
send the file::send the file
system a close::system a close
system to deallocate::system to deallocate
deallocate any internal::deallocate any internal
temporary object completes::temporary object completes
object is deleted::object is deleted
deleted from memory::deleted from memory
memory the object::memory the object
manager can make::manager can make
make an object::make an object
taking an extra::taking an extra
manager is removed::manager is removed
object manager removes::object manager removes
removes the extra::removes the extra
deleted permanent objects::deleted permanent objects
objects are rare::objects are rare
directory and symbolic::directory and symbolic
symbolic link objects::symbolic link objects
objects the job::objects the job
calls the object::calls the object
manager s open::manager s open
reference is inserted::reference is inserted
process s object::process s object
returned a process::returned a process
handle by creating::handle by creating
creating an object::creating an object
opening an existing::opening an existing
receiving a duplicated::receiving a duplicated
inheriting a handle::inheriting a handle
descriptor these handles::descriptor these handles
rights and states::rights and states
process s open::process s open
descriptor in unix::descriptor in unix
process that confers::process that confers
confers the ability::confers the ability
manipulate a system::manipulate a system
system resource handles::system resource handles
whert child processes::whert child processes
out-of-process execution contexts::out-of-process execution contexts
contexts are implemented::contexts are implemented
entity that generates::entity that generates
generates object handles::generates object handles
place to check::place to check
object manager checks::object manager checks
open the object::open the object
manager also enforces::manager also enforces
charging a process::charging a process
objects and refusing::objects and refusing
refusing to allocate::refusing to allocate
accumulated charges exceed::accumulated charges exceed
exceed the process::exceed the process
process s quota::process s quota
login process authenticates::login process authenticates
authenticates a user::authenticates a user
token is attached::token is attached
process the access::process the access
token contains information::token contains information
default access-control list::default access-control list
list the services::list the services
services and objects::services and objects
objects a user::objects a user
access are determined::access are determined
attributes the token::attributes the token
token that controls::token that controls
making the access::making the access
token is missing::token is missing
missing and defaults::missing and defaults
code on behalf::code on behalf
threads to impersonate::threads to impersonate
impersonate a client::impersonate a client
client s token::client s token
token in windows::token in windows
object is protected::object is protected
ids and access::ids and access
access rights granted::access rights granted
compares the security::compares the security
thread s access::thread s access
object s access-control::object s access-control
list to determine::list to determine
determine whether access::determine whether access
permitted the check::permitted the check
check is performed::check is performed
object is opened::object is opened
open occurs operating-system::open occurs operating-system
occurs operating-system components::occurs operating-system components
operating-system components executing::operating-system components executing
kernel mode bypass::kernel mode bypass
bypass the access::bypass the access
code is assumed::code is assumed
code must avoid::code must avoid
avoid security vulnerabilities::avoid security vulnerabilities
leaving checks disabled::leaving checks disabled
disabled while creating::disabled while creating
creating a user-modeaccessible::creating a user-modeaccessible
determines the access-control::determines the access-control
type s open::type s open
user s access-token::user s access-token
object the access::object the access
field that controls::field that controls
auditing of object::auditing of object
object accesses operations::object accesses operations
audited are logged::audited are logged
user an administrator::user an administrator
monitors this log::monitors this log
log to discover::log to discover
attempts to break::attempts to break
access protected objects::access protected objects
objects 22.3.3.2 virtual::objects 22.3.3.2 virtual
22.3.3.2 virtual memory::22.3.3.2 virtual memory
manager the executive::manager the executive
component that manages::component that manages
physical memory allocation::physical memory allocation
underlying hardware supports::underlying hardware supports
hardware supports virtual-to-physical::hardware supports virtual-to-physical
supports virtual-to-physical mapping::supports virtual-to-physical mapping
transparent cache coherence::transparent cache coherence
coherence on multiprocessor::coherence on multiprocessor
allowing multiple pagetable::allowing multiple pagetable
multiple pagetable entries::multiple pagetable entries
entries to map::entries to map
manager in windows::manager in windows
page-based management scheme::page-based management scheme
pages of data::pages of data
disk or mapped::disk or mapped
local or remote::local or remote
file system pages::file system pages
fills the page::fills the page
page with zeros::page with zeros
contents on la32::contents on la32
4-gb virtual address::4-gb virtual address
space the upper::space the upper
access the operating-system::access the operating-system
data structures key::data structures key
structures key areas::structures key areas
references a process::references a process
page using physical::page using physical
physical page-frame numbers::physical page-frame numbers
maps the page::maps the page
single 4-mb region::single 4-mb region
accessed through virtual::accessed through virtual
virtual addresses hyperspace::virtual addresses hyperspace
addresses hyperspace maps::addresses hyperspace maps
maps the current::maps the current
process s working-set::process s working-set
kernel-mode address space::kernel-mode address space
address space session::address space session
space session space::space session space
share the win32::share the win32
system the lower::system the lower
user and kernel-mode::user- and kernel-mode
threads certain configurations::threads certain configurations
configurations of windows::configurations of windows
windows xp reserve::windows xp reserve
3gb of address::3gb of address
address space rum1ing::address space rum1ing
rum1ing the system::rum1ing the system
mode drastically reduces::mode drastically reduces
reduces the amount::reduces the amount
applications that manage::applications that manage
larger user-mode address::larger user-mode address
worth the loss::worth the loss
loss of caching::loss of caching
caching the windows::caching the windows
allocate user memory::allocate user memory
first step reserves::first step reserves
reserves a portion::reserves a portion
commits the allocation::commits the allocation
allocation by assigning::allocation by assigning
assigning virtual memory::assigning virtual memory
memory or space::memory or space
windows xp limits::windows xp limits
limits the amount::limits the amount
consumes by enforcing::consumes by enforcing
enforcing a quota::enforcing a quota
quota on committed::quota on committed
process decommits memory::process decommits memory
free up virtual::free up virtual
processes the apis::processes the apis
reserve virtual addresses::reserve virtual addresses
addresses and commit::addresses and commit
commit virtual memory::commit virtual memory
process to control::process to control
control the virtual::control the virtual
environmental subsystems manage::environmental subsystems manage
manage the memory::manage the memory
lock selected pages::lock selected pages
pages in physical::pages in physical
paging file processes::paging file processes
processes also allocate::processes also allocate
allocate raw physical::allocate raw physical
raw physical mernory::raw physical mernory
address space ia32::address space ia32
space ia32 processors::space ia32 processors
physical address extension::physical address extension
64gb of physical::64gb of physical
system this memory::system this memory
windows xp makes::windows xp makes
address windowing extension::address windowing extension
allocate physical memory::allocate physical memory
space onto part::space onto part
memory the awe::memory the awe
sql database windows::sql database windows
memory by defining::memory by defining
maps the memory::maps the memory
space this portion::space this portion
redefines its view::redefines its view
object to gain::object to gain
process can control::process can control
shared-memory section object::shared-memory section object
ways the maximum::ways the maximum
bounded the section::bounded the section
backed by disk::backed by disk
meaning the section::meaning the section
attempting to access::attempting to access
protection of pages::protection of pages
no-access page raises::no-access page raises
raises an exception::raises an exception
exception if accessed::exception if accessed
faulty program iterates::faulty program iterates
user-mode memory allocator::user-mode memory allocator
special kernel allocator::special kernel allocator
configured to map::configured to map
map each allocation::map each allocation
page to detect::page to detect
detect buffer overruns::detect buffer overruns
overruns the copy-on-write::overruns the copy-on-write
copy-on-write mechanism enables::copy-on-write mechanism enables
memory more efficiently::memory more efficiently
processes want independent::processes want independent
places a single::places a single
single shared copy::single shared copy
copy into virtual::copy into virtual
memory and activates::memory and activates
activates the copy-on-write::activates the copy-on-write
makes a private::makes a private
process the virtual::process the virtual
virtual address translation::virtual address translation
translation in windows::translation in windows
multilevel page table::multilevel page table
table for ia32::table for ia32
physical address extensions::physical address extensions
address extensions enabled::address extensions enabled
size each pde::size each pde
size each pte::size each pte
4-kb in physical::4-kb in physical
memory the total::memory the total
pages out individual::pages out individual
out individual tables::out individual tables
tables to disk::tables to disk
structure the page::structure the page
directory and page::directory and page
hardware via physical::hardware via physical
addresses to improve::addresses to improve
self-maps the page::self-maps the page
addresses the self-map::addresses the self-map
manager to translate::manager to translate
translate a virtual::translate a virtual
pde or pte::pde or pte
pte without additional::pte without additional
additional memory accesses::additional memory accesses
context is changed::context is changed
single page-directory entry::single page-directory entry
changed to map::changed to map
directory or page::directory or page
page table occupy::page table occupy
occupy a sii::occupy a sii
sii gle page::sii gle page
number of pdes::number of pdes
pdes or ptes::pdes or ptes
ptes that fit::ptes that fit
determine how virtual::determine how virtual
addresses on ia32-compatible::addresses on ia32-compatible
value can represent::value can represent
value can select::value can select
select any entry::select any entry
table this property::table this property
virtual address pointer::virtual address pointer
pointer is translated::pointer is translated
memory a 32-bit::memory a 32-bit
32-bit virtual-memory address::32-bit virtual-memory address
address is split::address is split
directory this address::directory this address
selects one page-directory::selects one page-directory
table the memory-management::table the memory-management
address to select::address to select
select a pte::select a pte
page table layout::page table layout
layout the pte::layout the pte
specifies a page::specifies a page
frame in physical::frame in physical
memory the remaining::memory the remaining
frame the mmu::frame the mmu
creates a pointer::creates a pointer
byte in physical::byte in physical
memory by concatenating::memory by concatenating
bits to describe::bits to describe
describe the state::describe the state
page the ia32::page the ia32
ia32 hardware reserves::ia32 hardware reserves
system the rest::system the rest
accessed or written::accessed or written
page is globat::page is globat
pte is valid::pte is valid
valid ia32 processors::valid ia32 processors
ia32 processors running::ia32 processors running
running with pae::running with pae
pdes and ptes::pdes and ptes
ptes in order::ptes in order
order to represent::order to represent
represent the larger::represent the larger
larger 24-bit page-frame::larger 24-bit page-frame
24-bit page-frame number::24-bit page-frame number
page-frame number field::page-frame number field
secondlevel page directories::secondlevel page directories
address space requires::address space requires
requires an extra::requires an extra
level of page::level of page
four pdes translation::four pdes translation
top-level directory index::top-level directory index
second-level page directories::second-level page directories
tables to avoid::tables to avoid
avoid the overhead::avoid the overhead
overhead of translating::overhead of translating
translating every virtual::translating every virtual
pde and pte::pde and pte
associative memory cache::associative memory cache
cache for mapping::cache for mapping
mapping virtual pages::mapping virtual pages
pages to ptes::pages to ptes
unlike the ia32::unlike the ia32
tlb is maintained::tlb is maintained
virtual-to-physical address translation::virtual-to-physical address translation
translation on ia32::translation on ia32
invokes a software-trap::invokes a software-trap
supply translations missing::supply translations missing
flexibility in choosing::flexibility in choosing
choosing the data::choosing the data
three-level tree structure::three-level tree structure
structure is chosen::structure is chosen
chosen for rnapping::chosen for rnapping
rnapping user-mode virtual::rnapping user-mode virtual
user-mode virtual addresses::user-mode virtual addresses
ia64 on ia64::ia64 on ia64
bits  worth::bits  worth
bits of top-level::bits of top-level
bits of second-level::bits of second-level
bits of page::bits of page
space for windows::space for windows
processor but represents::processor but represents
represents a tradeoff::represents a tradeoff
memory references required::memory references required
required to handle::required to handle
handle tlb misses::handle tlb misses
address space supported::address space supported
supported a physical::supported a physical
transition a valid::transition a valid
process a free::process a free
pte a zeroed::pte a zeroed
satisfy zero-on-demand faults::satisfy zero-on-demand faults
faults a modified::faults a modified
process a standby::process a standby
copy of information::copy of information
information already stored::information already stored
disk standby pages::disk standby pages
prefetched to exploit::prefetched to exploit
locality a bad::locality a bad
page is unusable::page is unusable
page frame allocated::page frame allocated
allocated in physical::allocated in physical
defines the format::defines the format
bits invalid pages::bits invalid pages
number of states::number of states
represented by bits::represented by bits
pte page-file pages::pte page-file pages
marked zero-ondemand files::marked zero-ondemand files
zero-ondemand files mapped::zero-ondemand files mapped
mapped through section::mapped through section
section objects encode::section objects encode
encode a pointer::encode a pointer
section object pages::section object pages
information to find::information to find
pte is shown::pte is shown
bits for page::bits for page
bits for page-file::bits for page-file
bits to select::bits to select
select the paging::select the paging
bits that describe::bits that describe
describe the page::describe the page
state a page-file::state a page-file
pte is marked::pte is marked
invalid virtual address::invalid virtual address
mmu since executable::mmu since executable
code and memorymapped::code and memorymapped
copy on disk::copy on disk
system data structure::system data structure
file and offset::file and offset
page state invalid::page state invalid
state invalid virtual::state invalid virtual
invalid virtual addresses::invalid virtual addresses
number of temporary::number of temporary
page is removed::page is removed
page-file page-table entry::page-file page-table entry
entry the valid::entry the valid
list if written::list if written
page is reclaimed::page is reclaimed
manager uses idle::manager uses idle
idle cpu cycles::idle cpu cycles
list and move::list and move
zeroed list transition::zeroed list transition
list transition pages::list transition pages
allocated a physical::allocated a physical
awaiting the completion::awaiting the completion
marked as valid::marked as valid
objects to describe::objects to describe
sharable between processes::sharable between processes
virtual page tables::virtual page tables
object also includes::object also includes
process page table::process page table
table is marked::table is marked
hardware mmu reads::hardware mmu reads
directly from memory::directly from memory
pte is edited::pte is edited
edited to point::edited to point
object the page::object the page
object are virtual::object are virtual
created and trimmed::created and trimmed
trimmed as needed::trimmed as needed
prototype pies needed::prototype pies needed
greatly improves performance::greatly improves performance
kernel virtual addresses::kernel virtual addresses
addresses the prototype::addresses the prototype
protection and state::protection and state
shared page generates::shared page generates
generates a page::generates a page
copy-on-write page marked::copy-on-write page marked
makes a copy::makes a copy
page and marks::page and marks
marks the pte::marks the pte
page any longer::page any longer
longer shared pages::longer shared pages
pages of physical::pages of physical
memory in system::memory in system
system the entry::system the entry
n1.anager can maintain::n1.anager can maintain
page page frames::page page frames
frames not referenced::frames not referenced
pte are linked::pte are linked
linked to lists::linked to lists
shared physical page::shared physical page
page is marked::page is marked
count of valid::count of valid
finds a physical::finds a physical
page to hold::page to hold
data for zero-on-demand::data for zero-on-demand
list is chosen::list is chosen
page is zeroed::page is zeroed
read in fron1::read in fron1
unmapped or trimmed::unmapped or trimmed
standby or modified::standby or modified
list the thread::list the thread
thread either waits::thread either waits
reclaims the page::reclaims the page
issued to read::issued to read
read the page::read the page
file or file::file or file
standby list pages::standby list pages
disk and transferred::disk and transferred
working-set manager trims::working-set manager trims
manager trims pages::manager trims pages
memory is unmapped::memory is unmapped
pages from processes::pages from processes
assigned a default::assigned a default
default minimum working-set::default minimum working-set
minimum working-set size::minimum working-set size
windows xp monitors::windows xp monitors
monitors the page::monitors the page
size and adjusts::size and adjusts
adjusts the working-set::adjusts the working-set
replaces and trims::replaces and trims
age the age::age the age
page is determin.ed::page is determin.ed
cycles have occurred::cycles have occurred
pte trimmed pages::pte trimmed pages
pages are moved::pages are moved
page s pte::page s pte
page immediately needed::page immediately needed
immediately needed research::immediately needed research
needed research shows::needed research shows
array or fetching::array or fetching
fetching sequential instructions::fetching sequential instructions
instructions that form::instructions that form
form the executable::form the executable
pages this prefetching::pages this prefetching
reduce the total::reduce the total
page faults writes::page faults writes
clustered to reduce::clustered to reduce
independent t operations::independent -NONE- operations
operations in addition::operations in addition
addition to managing::addition to managing
managing committed memory::managing committed memory
manages each process::manages each process
process s reserved::process s reserved
space each process::space each process
tree that describes::tree that describes
describes the ranges::describes the ranges
ranges of virtual::ranges of virtual
manager to fault::manager to fault
fault in page::fault in page
tables as needed::tables as needed
process s tree::process s tree
information to fill::information to fill
pte and retrieve::pte and retrieve
retrieve the page::retrieve the page
allocated and initialized::allocated and initialized
manager 22.3.3.3 process::manager 22.3.3.3 process
22.3.3.3 process manager::22.3.3.3 process manager
manager the windows::manager the windows
windows xp process::windows xp process
manager provides services::manager provides services
services for creating::services for creating
kn.owledge about parent-child::kn.owledge about parent-child
relationships or process::relationships or process
refinements are left::refinements are left
subsystem that owns::subsystem that owns
owns the process::owns the process
setting the priorities::setting the priorities
priorities and affinities::priorities and affinities
affinities in processes::affinities in processes
created thread scheduling::created thread scheduling
thread scheduling takes::thread scheduling takes
dispatcher each process::dispatcher each process
collected into large::collected into large
objects allows limits::objects allows limits
affinities that control::affinities that control
control multiple processes::control multiple processes
manage large data-center::manage large data-center
large data-center machines::large data-center machines
win32 api environncent::win32 api environncent
win32 api application::win32 api application
api application calls::api application calls
application calls createprocess::application calls createprocess
win32 api subsystem::win32 api subsystem
subsystem to notify::subsystem to notify
process then calls::process then calls
calls an api::calls an api
create the process::create the process
process manager calls::process manager calls
manager to create::manager to create
create a process::create a process
object and returns::object and returns
returns the object::returns the object
handle to win32::handle to win32
win32 api win32::win32 api win32
api win32 api::api win32 api
win32 api calls::win32 api calls
calls the process::calls the process
process and returns::process and returns
thread the windows::thread the windows
windows xp apis::windows xp apis
apis for manipulating::apis for manipulating
manipulating virtual memory::manipulating virtual memory
memory and threads::memory and threads
subsystems can perform::subsystems can perform
operations on behalf::operations on behalf
call is delivered::call is delivered
thread to prompt::thread to prompt
prompt the start::prompt the start
start of execution::start of execution
user-mode image loader::user-mode image loader
loader the loader::loader the loader
library automatically mapped::library automatically mapped
created process windows::created process windows
supports a unix::supports a unix
style of process::style of process
creation in order::creation in order
support the posix::support the posix
posix environmental subsystem::posix environmental subsystem
win32 api environment::win32 api environment
api environment calls::api environment calls
apis to create::apis to create
manager also implements::manager also implements
implements the queuing::implements the queuing
queuing and delivery::queuing and delivery
delivery of asynchronous::delivery of asynchronous
system to initiate::system to initiate
initiate thread execution::initiate thread execution
threads and processes::threads and processes
attach debuggers user-mode::attach debuggers user-mode
debuggers user-mode code::debuggers user-mode code
queue an apc::queue an apc
thread for delivery::thread for delivery
delivery of signal-like::delivery of signal-like
notifications to support::notifications to support
manager provides apis::manager provides apis
apis that send::apis that send
alerts to threads::alerts to threads
threads to unblock::threads to unblock
calls the debugger::calls the debugger
process manager includes::process manager includes
includes the capability::includes the capability
capability to suspend::capability to suspend
suspend and resume::suspend and resume
threads that begin::threads that begin
set a thread::set a thread
thread s register::thread s register
context and access::context and access
access another process::access another process
virtual memory threads::virtual memory threads
originating a work::originating a work
manager also supports::manager also supports
impersonation a thread::impersonation a thread
security token belonging::security token belonging
user can set::user can set
set a thread-specific::set a thread-specific
thread-specific token belonging::thread-specific token belonging
user this facility::user this facility
facility is fundamental::facility is fundamental
clientserver computing model::clientserver computing model
act on behalf::act on behalf
variety of clients::variety of clients
22.3.3.4 local procedure::22.3.3.4 local procedure
facility the implementation::facility the implementation
implementation of windows::implementation of windows
nlodel the environn::nlodel the environn
environn ental subsystems::environn ental subsystems
subsystems are servers::subsystems are servers
servers that implement::servers that implement
implement particular operating-system::implement particular operating-system
personalities the client-server::personalities the client-server
implementing a variety::implementing a variety
variety of operating-system::variety of operating-system
environmental subsystems security::environmental subsystems security
subsystems security management::subsystems security management
features are implemented::features are implemented
model to reduce::model to reduce
reduce the memory::reduce the memory
user-mode thread-pool facilities::user-mode thread-pool facilities
facilities to share::facilities to share
threads and wait::threads and wait
wait for messages::wait for messages
facility to pass::facility to pass
requests and results::requests and results
results between client::results between client
windows xp subsystems::windows xp subsystems
lpc is similar::lpc is similar
systems for distributed::systems for distributed
processing across networks::processing across networks
lpc is optimized::lpc is optimized
system the windows::system the windows
windows xp implementation::windows xp implementation
local machine lpc::local machine lpc
mechanism the server::mechanism the server
server process publishes::server process publishes
globally visible connection-port::globally visible connection-port
visible connection-port object::visible connection-port object
client wants services::client wants services
subsystem s corn1.ection-port::subsystem s corn1.ection-port
object and sends::object and sends
sends a connection::sends a connection
port the server::port the server
creates a channel::creates a channel
channel and returns::channel and returns
client the charn1.el::client the charn1.el
pair of private::pair of private
private communication ports::private communication ports
server-to-client messages communication::server-to-client messages communication
messages communication channels::messages communication channels
communication channels support::communication channels support
support a callback::support a callback
server can accept::server can accept
expecting a reply::expecting a reply
channel is created::channel is created
technique is suitable::technique is suitable
sharedmemory section object::sharedmemory section object
size information referring::size information referring
object this avoids::object this avoids
copy large messages::copy large messages
messages the sender::messages the sender
sender places data::sender places data
views them directly::views them directly
ique uses apis::ique uses apis
apis that read::apis that read
space the lpc::space the lpc
lpc provides functions::lpc provides functions
functions and synchronization::functions and synchronization
server can access::server can access
client the win32::client the win32
win32 api window::win32 api window
api window manager::api window manager
form of message::form of message
executive lpc facilities::executive lpc facilities
dedicated server thread::dedicated server thread
thread to handle::thread to handle
64-kb section object::64-kb section object
object an event-pair::object an event-pair
subsysten to provide::subsysten to provide
thread has copied::thread has copied
copied a message::copied a message
win32 api server::win32 api server
versa the section::versa the section
section object passes::section object passes
passes the messages::passes the messages
event-pair object performs::event-pair object performs
object performs synchronization::object performs synchronization
performs synchronization window-manager::performs synchronization window-manager
synchronization window-manager messaging::synchronization window-manager messaging
section object eliminates::section object eliminates
object eliminates message::object eliminates message
eliminates message copying::eliminates message copying
represents a region::represents a region
memory the event-pair::memory the event-pair
event-pair object eliminates::event-pair object eliminates
eliminates the overhead::eliminates the overhead
object to pass::object to pass
messages containing pointers::messages containing pointers
pointers and lengths::pointers and lengths
lengths the dedicated::lengths the dedicated
server thread eliminates::server thread eliminates
overhead of determining::overhead of determining
determining which client::determining which client
thread is calling::thread is calling
calling the server::calling the server
thread per client::thread per client
kernel gives scheduling::kernel gives scheduling
dedicated server threads::dedicated server threads
threads to improve::threads to improve
22.3.3.5 i manager::22.3.3.5 -NONE- manager
responsible for file::responsible for file
systems are loaded::systems are loaded
requests it works::requests it works
manager to provide::manager to provide
provide memory-mapped file::provide memory-mapped file
i and controls::-NONE- and controls
controls the windows::controls the windows
entire i system::entire -NONE- system
models of asynchronous::models of asynchronous
asynchronous i completion::asynchronous -NONE- completion
setting of events::setting of events
delivery of apcs::delivery of apcs
apcs to initiating::apcs to initiating
i completion ports::-NONE- completion ports
thread to process::thread to process
process i completions::process -NONE- completions
threads device drivers::threads device drivers
drivers are arranged::drivers are arranged
converts the requests::converts the requests
requests it receives::requests it receives
forwards the irp::forwards the irp
stack for processing::stack for processing
processes the irp::processes the irp
forward the irp::forward the irp
processing is finished::processing is finished
complete the operation::complete the operation
driver is performing::driver is performing
performing its part::performing its part
forced to block::forced to block
queue the irp::queue the irp
thread to continue::thread to continue
returns a status::returns a status
request is pending::request is pending
thread can continue::thread can continue
operation an irp::operation an irp
processed in interrupt-service::processed in interrupt-service
routines and completed::routines and completed
context that initiated::context that initiated
