keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
values values	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
string methods	0.5272727273	0.0	0.00323351368206	5.9966442953	3.0	False
string string.lower	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
lower case	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
case letters	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
letters string.upper	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
capitalised letters	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
letters june	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
method information	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
nt searchable	0.0000000000	0.0	0.0	0.0	0.0	False
standard library	0.0000000000	0.0	0.000503232542965	0.0	1.0	False
skill june	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
modules methods	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
methods belong	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
basic types	0.0000000000	0.0	0.000565904513563	0.0	1.0	False
greater detail	0.0000000000	0.0	0.000760581435501	0.0	1.0	False
function str.lower	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
method subtle	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
important distinction	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
distinction june	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
true ages	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
goto statement	0.0000000000	0.0	0.00191051671488	0.0	1.0	False
unreadable spaghetti	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
code python	0.0000000000	0.0	0.000760581435501	0.0	1.0	False
statement june	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
checked first	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
block executes	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
executed june	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
fixed number	0.0000000000	0.0	0.000646702736412	0.0	1.0	False
times june	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
assignment questions	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
questions csc	0.0000000000	0.0	0.00191051671488	0.0	1.0	False
administration assignment	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
testing testing	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
good software	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
software tests	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
testing i.e	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
test code	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
actual code	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
re writing	0.0000000000	0.0	0.0	6.99731543624	4.0	False
main aspects	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
run tests	0.0000000000	0.0	0.000955258357439	4.99798657718	3.0	False
first aspect	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
largely language	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
language independent	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
common paradigm	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
built-in tools	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
test cases	0.1520093186	0.0	0.00582032462771	11.9939597315	8.0	False
typical inputs	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
test things	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
suspect programmer	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
programmer error	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
boundary conditions	0.0000000000	0.0	0.000760581435501	0.0	1.0	False
picking test	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
docstring specifies	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
bad inputs	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
great idea	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
idea note	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
test functions	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
function individually	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
unit testing	0.0000000000	1	0.000646702736412	0.0	1.0	False
smaller functions	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
larger functions	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
regression testing	0.0000000000	0.0	0.00286577507232	5.99798657718	2.0	False
fix things	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
black-box fashion	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
test professional	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
professional coders	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
write test	0.0000000000	0.0	0.00191051671488	0.0	1.0	False
writing code	0.0000000000	0.0	0.0022817443065	5.99798657718	2.0	False
code thinking	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
tests cases	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
design tool	0.0000000000	0.0	0.000760581435501	0.0	1.0	False
design makes	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
robust code	0.0000000000	0.0	0.00286577507232	5.99798657718	3.0	False
testing summary	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
individual unit	0.0000000000	0.0	0.00191051671488	0.0	0.0	False
unit tests	0.0000000000	0.0	0.0022817443065	5.99798657718	2.0	False
chosen adversarially	0.0000000000	0.0	0.00191051671488	0.0	0.0	False
design tests	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
code makes	0.0000000000	0.0	0.00191051671488	0.0	0.0	False
style tests	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
rerun tests	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
change code	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
python testing	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
specific code	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
opening files	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
luckily python	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
module named	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
named mod	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
import nose	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
import mod	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
function func	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
assert statements	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
statements assert	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
boolean condition	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
assert func	0.0000000000	0.0	0.0	0.0	1.0	False
nose runs	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
produces output	0.0000000000	0.0	0.000760581435501	0.0	1.0	False
nose output	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
output tells	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
dot means	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
means pass	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
means fail	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
incorrect output	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
error produces	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
produces information	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
last bit	0.0000000000	0.0	0.0	0.0	0.0	False
bit tells	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
tests passes	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
tests failed	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
error information	0.0000000000	0.0	0.001521162871	0.0	2.0	False
assert statement	0.0000000000	0.0	0.000646702736412	0.0	1.0	False
statement assert	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
testing unit	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
unit test	0.0000000000	0.0	0.000760581435501	9.9966442953	5.0	False
designing tests	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
tests early	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
tests treat	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
treat functions	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
black box	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
box regression	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
testing nose	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
nose makes	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
pain test	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
first point	0.0000000000	0.0	0.000565904513563	0.0	1.0	False
code differs	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
work read	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
algebraic notation	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
parts game_summary	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
part strip_tag_info	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
game summary	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
summary calls	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
boards state	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
component chunks	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
chunks chunk	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
moves done	0.0000000000	0.0	0.0	0.0	1.0	False
individual move	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
move text	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
nested list	0.0000000000	0.0	0.000955258357439	2.99798657718	3.0	False
piece started	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
code relies	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
hours assignment	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
held monday	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
held june	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
regular lecture	0.3493975904	0.0	0.00258681094565	1.99731543624	2.0	False
lecture room	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
room june	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
volunteer note-taker	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
volunteer notetaker	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
significant difference	0.0000000000	0.0	0.00113180902713	0.0	2.0	False
accessibility services	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
students notice	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
notetaking improves	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
recognition june	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
immutable objects	0.3670886076	0.0	0.00517362189129	4.99463087248	8.0	False
nt change	0.0000000000	0.0	0.0	0.0	0.0	False
immutable object	0.0000000000	0.0	0.00129340547282	5.9932885906	10.0	False
small things	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
large things	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
images june	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
mutable objects	0.4065420561	0.0	0.00388021641847	9.99060402685	12.0	False
large object	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
big copy	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
mutable object	0.5370370370	0.0	0.00258681094565	13.9865771812	20.0	False
define functions	0.0000000000	0.0	0.0	0.0	2.0	False
change objects	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
immutable june	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
initialised picture	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
green june	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
assignment statements	0.3493975904	0.0	0.00258681094565	3.99731543624	4.0	False
variable refers	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
lists recall	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
high-dimensional spaces	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
spaces python	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
similar items	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
list denoted	0.0000000000	1	0.00129340547282	0.0	2.0	False
i-th element	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
element list	0.0000000000	0.0	0.00113180902713	0.0	0.0	False
list named	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
named list_name	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
mutable june	0.0000000000	0.0	0.00129340547282	2.99731543624	4.0	False
empty list	0.0000000000	0.0	0.000904051628948	0.0	2.0	False
back list_name	0.0000000000	0.0	0.0	0.0	2.0	False
back lists	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
functions lists	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
methods len	0.0000000000	0.0	0.0	0.0	2.0	False
list min	0.0000000000	0.0	0.0	0.0	2.0	False
defined sum	0.0000000000	0.0	0.0	0.0	2.0	False
re numbered	0.0000000000	0.0	0.0	0.0	2.0	False
methods append	0.0000000000	0.0	0.0	0.0	2.0	False
list sort	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
consistent notions	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
element value	0.0000000000	0.0	0.0	0.0	2.0	False
first instance	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
value count	0.0000000000	0.0	0.0	0.0	2.0	False
list june	0.3493975904	0.0	0.00258681094565	3.99731543624	4.0	False
similar operation	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
list python	0.0000000000	0.0	0.00113180902713	0.0	2.0	False
block item	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
lists loops	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
list elements	0.3493975904	0.0	0.00201293017186	3.99731543624	4.0	False
function range	0.0000000000	0.0	0.0	0.0	2.0	False
ordered list	0.3493975904	0.0	0.00201293017186	3.99731543624	4.0	False
ints ranging	0.2636363636	0.0	0.00388021641847	5.99597315436	6.0	False
i-1 range	0.0000000000	0.0	0.0	0.0	2.0	False
inclusive range	0.0000000000	0.0	0.0	0.0	0.0	False
list element	0.0000000000	0.0	0.00129340547282	5.99597315436	6.0	False
block june	0.5370370370	0.0	0.00129340547282	0.0	2.0	False
list slicing	0.3493975904	0.0	0.00258681094565	3.99731543624	4.0	False
perform operations	0.0000000000	0.0	0.00113180902713	0.0	2.0	False
aliasing carelessness	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
tuple tuple_name	0.0000000000	0.0	0.0	0.0	2.0	False
single element	0.0000000000	0.0	0.00100646508593	0.0	0.0	False
element tuples	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
avoid ambiguity	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
strings revisted	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
revisted strings	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
considered tuples	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
individual characters	0.3901345291	0.0	0.00258681094565	3.99731543624	2.0	False
list knowlege	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
characters min	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
slice strings	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
lists june	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
methods revisted	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
methods find	0.0000000000	0.0	0.0	0.0	0.0	False
first character	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
character exists	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
exists rfind	0.0000000000	0.0	0.0	0.0	0.0	False
right find	0.0000000000	0.0	0.0	0.0	2.0	False
nested lists	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
higher dimenstional	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
dimenstional space	0.0000000000	0.0	0.00129340547282	0.0	0.0	False
reference elements	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
nested loops	0.0000000000	0.0	0.00129340547282	0.0	2.0	False
block csc	0.0000000000	0.0	0.000646702736412	0.0	1.0	False
csc	0.5471698113	0.0	0.00161675684103	0.0	0.0	False
108h	0.5471698113	0.0	0.00161675684103	0.0	0.0	False
introduction	0.5471698113	0.0	0.000587170358237	0.0	0.0	False
computer	0.5471698113	0.0	0.000153620185474	0.0	0.0	False
programming	0.5471698113	0.0	0.000217774840826	0.0	0.0	False
summer	0.5471698113	0.0	0.00161675684103	0.0	0.0	False
marek	0.5471698113	0.0	0.00161675684103	0.0	0.0	False
janicki	0.5471698113	0.0	0.00161675684103	0.0	0.0	False
administration	0.4291754757	0.0	0.00143055899849	0.0	0.0	False
office	0.3805774278	0.0	0.00158209035066	0.0	0.0	False
hours	0.2879432624	0.0	0.00176131390038	0.0	0.0	False
held	0.3805774278	0.0	0.00113006453618	0.0	0.0	False
t12-2	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
f2-4	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
posted	0.2917505030	0.0	0.00190145358875	0.0	0.0	False
announcements	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
people	0.0000000000	0.0	0.000176550669688	0.0	0.0	False
thursday	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
tutorials	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
switching	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
class	0.0000000000	0.0	0.00021520529017	0.0	0.0	False
ba1170	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
june	0.3408423115	0.0	0.0174029938572	0.0	0.0	False
23rd	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
july	0.2483530962	0.0	0.00840713557335	0.0	0.0	False
14th	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
website	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
typo	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
info	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
sheet	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
trailing	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
redirect	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
added	0.0000000000	0.0	0.000281786858268	0.0	0.0	False
e-mail	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
quellan	0.0000000000	0.0	0.0	0.0	0.0	False
cs.toronto.edu	0.0000000000	0.0	0.0	0.0	0.0	False
cdf.toronto.edu	0.0000000000	0.0	0.0	0.0	0.0	False
assignment	0.3368532207	0.0	0.0028308378179	0.0	0.0	False
short	0.0000000000	0.0	0.000292015382907	0.0	0.0	False
simple	0.0000000000	0.0	4.35549681651e-05	0.0	0.0	False
done	0.4233576642	0.0	0.0	0.0	0.0	False
write	0.3081463991	0.0	0.000335813578373	0.0	0.0	False
submit	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
make	0.4803836094	0.0	0.000381816602889	0.0	0.0	False
runs	0.0000000000	0.0	0.000281786858268	0.0	0.0	False
cdf	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
machines	0.0000000000	0.0	0.000128674446268	0.0	0.0	False
questions	0.4291754757	0.0	0.000749189771707	0.0	0.0	False
accepted	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
2nd	0.0000000000	0.0	0.000565904513563	0.0	0.0	False
programs	0.2974358974	0.0	0.000256569809013	0.0	0.0	False
adaptive	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
last	0.4702702703	0.0	0.0	0.0	0.0	False
compared	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
recipes	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
accurate	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
behave	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
differently	0.0000000000	0.0	0.000169073557692	0.0	0.0	False
depending	0.0000000000	0.0	0.000128674446268	0.0	0.0	False
situation	0.0000000000	0.0	0.000117434071647	0.0	0.0	False
snippet	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
week	0.5471698113	0.0	0.000928068979064	0.0	0.0	False
booleans	0.0000000000	0.0	0.00114087215325	0.0	0.0	False
type	0.5065502183	0.0	0.000558332855391	0.0	0.0	False
two	0.5471698113	0.0	0.0	0.0	0.0	False
values	0.4233576642	0.0	0.000200351042797	0.0	0.0	False
true	0.1201894612	0.0	0.00299675908683	0.0	0.0	False
false	0.0985176035	0.0	0.00449604256668	0.0	0.0	False
operations	0.5370370370	0.0	0.000102413456983	0.0	0.0	False
vice	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
versa	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
returns	0.3843888071	0.0	0.00184943075841	0.0	0.0	False
arguments	0.0000000000	0.0	0.000408731142426	0.0	0.0	False
truth	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
tables	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
representing	0.0000000000	0.0	0.000169073557692	0.0	0.0	False
boolean	0.1739304278	0.0	0.00253610336538	0.0	0.0	False
expressions	0.4489164087	0.0	0.000845367788461	0.0	0.0	False
adapatively	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
assign	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
relational	0.2974358974	0.0	0.00129340547282	0.0	0.0	False
operators	0.1950672646	0.0	0.00122619342728	0.0	0.0	False
comparison	0.0000000000	0.0	0.000107027110244	0.0	0.0	False
return	0.2813159005	0.0	0.00200858270825	0.0	0.0	False
equality	0.0000000000	0.0	0.000185613795813	0.0	0.0	False
operator	0.0000000000	0.0	0.000214054220488	0.0	0.0	False
equals	0.0000000000	0.0	0.000154277810514	0.0	0.0	False
representation	0.0000000000	0.0	0.000234868143295	0.0	0.0	False
combine	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
,etc	0.0000000000	0.0	0.0	0.0	0.0	False
arithmetic	0.0000000000	0.0	0.000308555621027	0.0	0.0	False
1-2	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
2-4	0.0000000000	0.0	0.0	0.0	0.0	False
legal	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
expression	0.3805774278	0.0	0.00070446714567	0.0	0.0	False
represented	0.0000000000	0.0	0.000371227591625	0.0	0.0	False
lead	0.0000000000	0.0	0.000556841387438	0.0	0.0	False
weirdness	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
avoid	0.0000000000	0.0	0.000321081330732	0.0	0.0	False
exploiting	0.0000000000	0.0	0.00143288753616	0.0	0.0	False
circuit	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
evaluation	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
python	0.4766600920	0.0	0.00490477370911	0.0	0.0	False
evaluates	0.4489164087	0.0	0.00190145358875	0.0	0.0	False
long	0.3670886076	0.0	0.000513139618026	0.0	0.0	False
answer	0.3493975904	0.0	0.000617111242055	0.0	0.0	False
clear	0.3570451436	0.0	0.000876046148721	0.0	0.0	False
stop	0.0000000000	0.0	0.000154277810514	0.0	0.0	False
combined	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
nature	0.0000000000	0.0	0.000107027110244	0.0	0.0	False
strange	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
behaviour	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
behaviours	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
bad	0.0000000000	0.0	0.000556841387438	0.0	0.0	False
style	0.4702702703	0.0	0.00135607744342	0.0	0.0	False
variables	0.1406401552	0.0	0.00194676921938	0.0	0.0	False
recall	0.5686274510	0.0	0.000617927343906	0.0	0.0	False
code	0.2477456099	0.0	0.00156797885394	0.0	0.0	False
selectively	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
execute	0.0000000000	0.0	0.000386023338804	0.0	0.0	False
blocks	0.0000000000	0.0	0.000140893429134	0.0	0.0	False
statements	0.4496124031	0.0	0.00135258846154	0.0	0.0	False
statement	0.2698639943	0.0	0.00167276780148	0.0	0.0	False
general	0.4233576642	0.0	0.00017421987266	0.0	0.0	False
form	0.0000000000	0.0	0.000111937859458	0.0	0.0	False
condition	0.2629533679	0.0	0.00215988934719	0.0	0.0	False
block	0.1721257419	0.0	0.00310378619707	0.0	0.0	False
grade	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
print	0.3390491037	0.0	0.00146007691453	0.0	0.0	False
pass	0.0000000000	0.0	0.000154277810514	0.0	0.0	False
series	0.0000000000	0.0	0.000185613795813	0.0	0.0	False
executed	0.0000000000	0.0	0.000292015382907	0.0	0.0	False
forms	0.0000000000	0.0	0.000107027110244	0.0	0.0	False
lines	0.0000000000	0.0	0.000239285509453	0.0	0.0	False
based	0.0000000000	0.0	0.00021520529017	0.0	0.0	False
outcome	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
condition1	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
elif	0.0000000000	0.0	0.000503232542965	0.0	0.0	False
condition2	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
condition3	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
evalutates	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
conditions	0.0000000000	0.0	0.000565904513563	0.0	0.0	False
order	0.0000000000	0.0	3.1335985299e-05	0.0	0.0	False
executes	0.0000000000	0.0	0.000371227591625	0.0	0.0	False
first	0.4688221709	0.0	0.000213150284049	0.0	0.0	False
final	0.0000000000	0.0	0.000117434071647	0.0	0.0	False
optional	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
advice	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
unsure	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
precedence	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
parentheses	0.0000000000	0.0	0.000754848814448	0.0	0.0	False
easier	0.0000000000	0.0	0.000292015382907	0.0	0.0	False
reader	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
complicated	0.0000000000	0.0	0.000257348892536	0.0	0.0	False
simplify	0.0000000000	0.0	0.000154277810514	0.0	0.0	False
rid	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
double	0.0000000000	0.0	0.000422680287402	0.0	0.0	False
negatives	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
break	0.5704918033	0.0	0.00202888269231	0.0	0.0	False
review	0.0000000000	0.0	0.000204365571213	0.0	0.0	False
functions	0.3517630465	0.0	0.00244839203042	0.0	0.0	False
started	0.0000000000	0.0	0.000257348892536	0.0	0.0	False
native	0.0000000000	0.0	0.000282952256782	0.0	0.0	False
call	0.3670886076	0.0	0.000298500958554	0.0	0.0	False
define	0.0000000000	0.0	0.0	0.0	0.0	False
reuse	0.0000000000	0.0	0.000503232542965	0.0	0.0	False
bits	0.0000000000	0.0	0.000169073557692	0.0	0.0	False
makes	0.2807745505	0.0	0.00155272058167	0.0	0.0	False
updating	0.0000000000	0.0	0.000371227591625	0.0	0.0	False
testing	0.2388383182	0.0	0.0042942452375	0.0	0.0	False
test	0.1076853831	0.0	0.00464948316142	0.0	0.0	False
update	0.0000000000	0.0	0.000281786858268	0.0	0.0	False
function	0.2881430779	0.0	0.00141011933846	0.0	0.0	False
place	0.0000000000	0.0	0.000239285509453	0.0	0.0	False
chunking	0.4233576642	0.0	0.00143288753616	0.0	0.0	False
parse	0.0000000000	0.0	0.000323351368206	0.0	0.0	False
information	0.3804238143	0.0	0.000651140889089	0.0	0.0	False
human	0.0000000000	0.0	0.000128674446268	0.0	0.0	False
mind	0.0000000000	0.0	0.000251616271483	0.0	0.0	False
pretty	0.0000000000	0.0	0.000226012907237	0.0	0.0	False
limited	0.0000000000	0.0	8.82753348438e-05	0.0	0.0	False
names	0.0000000000	0.0	0.000128674446268	0.0	0.0	False
shorthand	0.0000000000	0.0	0.00047762917872	0.0	0.0	False
end	0.5576923077	0.0	0.000188015911794	0.0	0.0	False
value	0.1556857003	0.0	0.0	0.0	0.0	False
keyword	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
ve	0.0000000000	0.0	0.0	0.0	0.0	False
snippets	0.0000000000	0.0	0.000380290717751	0.0	0.0	False
